,generation,avg_profit,avg_drawdown,num_trades,best
0,1,-2926.558323986728,26.185456812814913,-14.83,-13329.15256315142
1,2,-698.0341110987522,8.246942564078111,-19.39,-13329.15256315142
2,3,-1844.9262848664976,21.107560085222886,-28.73,-13329.15256315142
3,4,-2881.6184371434524,33.06416247453777,-52.3,-15818.802224218785
4,5,-3850.8333409886754,41.22787090121415,-77.94,-21012.43562958771
5,6,-4294.992244714366,44.639672504685706,-107.22,-21012.43562958771
6,7,-4265.053908490762,42.77358390292718,-122.13,-21012.43562958771
7,8,-4059.6232418676855,41.15576917220654,-144.52,-21012.43562958771
8,9,-4308.43253550041,40.62965995860724,-144.8,-21012.43562958771
9,10,-4674.202110966187,40.583379441521345,-147.16,-21012.43562958771
10,11,-3691.1043963688676,36.42897085907035,-157.0,-24004.690087841987
11,12,-3529.0982011644173,37.73721988554823,-172.19,-24004.690087841987
12,13,-3374.500363577481,37.79493446607667,-186.45,-24004.690087841987
13,14,-3816.6128685270146,38.9532636751521,-193.96,-26582.309616079987
14,15,-4021.6788367536456,39.19457641824611,-191.8,-26582.309616079987
15,16,-4165.506854198133,39.2659230158375,-204.43,-26582.309616079987
16,17,-4464.000656787413,40.437624849993114,-215.54,-26582.309616079987
17,18,-4553.472732702745,40.67925993048236,-222.85,-26582.309616079987
18,19,-4820.584488923802,38.22628276879746,-213.07,-26582.309616079987
19,20,-5038.011035521836,39.94469457840623,-227.81,-26582.309616079987
20,21,-5165.172918064616,39.65029653939914,-223.48,-26582.309616079987
21,22,-4953.5828128964895,38.44814560890493,-230.07,-26582.309616079987
22,23,-5059.4587567349845,38.78635439732716,-236.05,-26582.309616079987
23,24,-5291.023779379683,38.57901117137728,-229.46,-26582.309616079987
24,25,-5486.33686379713,39.32009287647183,-233.77,-26582.309616079987
25,26,-5397.613729752614,38.904466558945934,-234.55,-27480.99096495575
26,27,-5532.902907218993,39.6191240977639,-239.24,-27480.99096495575
27,28,-5447.798492750081,38.622298133571675,-232.08,-27480.99096495575
28,29,-5678.29374209593,39.53467945250938,-236.86,-27480.99096495575
29,30,-5784.098611345495,39.16239581092193,-229.55,-27480.99096495575
30,31,-5828.888097797615,39.106017916344506,-229.44,-27480.99096495575
31,32,-5981.130397023113,39.14923854720749,-229.27,-27480.99096495575
32,33,-6074.914356816615,38.01896071031823,-222.36,-27480.99096495575
