,generation,objectives,decision_variables,best
0,1,"[[-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.43212291e+01  2.36813013e+01 -2.10000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.33291526e+04  6.99220615e+01 -3.60000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.33473097e+03  6.27432683e+01 -1.50000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-3.35042747e+01  3.71306937e+00 -1.20000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-4.04912093e+02  6.37406547e+01 -4.41000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-8.19121967e+01  3.94731983e+01 -1.97000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.44302488e+02  3.62093310e+01 -1.07000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.99420394e+03  6.65268909e+01 -3.90000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.75948484e+01  2.34753372e+01 -5.90000000e+01]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [-4.82902555e+03  5.19264728e+01 -1.17000000e+02]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.13168140e+04  6.99220651e+01 -4.00000000e+00]
 [-9.58789151e+03  6.99220630e+01 -2.00000000e+00]
 [-8.69519793e+03  6.99220723e+01 -6.00000000e+00]
 [-1.22016843e+04  6.99220657e+01 -2.00000000e+00]
 [-8.29374358e+00  1.38288670e+01 -2.00000000e+00]
 [-1.75376186e+01  1.56617888e+01 -2.00000000e+00]
 [-2.33166444e+01  4.07368024e+01 -1.41000000e+02]
 [ 2.89207919e+01  2.89207919e+01 -8.00000000e+00]
 [-4.28183108e+03  5.34648597e+01 -8.00000000e+00]
 [-1.44836776e+03  6.99218491e+01 -4.90000000e+01]
 [-1.49966781e+03  6.99220533e+01 -1.40000000e+01]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.03107616e+04  6.99220657e+01 -4.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-6.75613321e+03  7.61543578e+01 -6.00000000e+00]
 [-1.14073752e+04  6.99220685e+01 -2.00000000e+00]
 [ 2.41099793e+01  4.12370002e+01 -1.10000000e+01]
 [-3.32958895e+02  5.37818374e+01 -3.00000000e+00]
 [-8.98910297e+03  6.99220740e+01 -3.00000000e+00]
 [-9.26853736e+03  6.99220743e+01 -3.00000000e+00]]","[[-0.61215896 -0.8078904  -0.40438768 ... -0.22366791 -0.54048064
  -0.2406925 ]
 [-0.61769247 -0.23127494  0.21425049 ... -0.76406702  0.85366643
  -0.00609708]
 [-0.32038908  0.52535954  0.26599612 ... -0.92932532  0.41884979
   0.71053302]
 ...
 [-0.29275081  0.08158261  0.33156071 ...  0.13346963  0.48075018
  -0.75662493]
 [-0.65071729  0.95098301 -0.4373821  ... -0.5689766   0.51141368
  -0.05719813]
 [ 0.84308746  0.4865509  -0.58147708 ... -0.07710916 -0.69944966
  -0.14984599]]",-13329.15256315142
1,2,"[[-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.33291526e+04  6.99220615e+01 -3.60000000e+01]
 [-4.04912093e+02  6.37406547e+01 -4.41000000e+02]
 [-1.37144146e+03  5.75448795e+01 -2.90000000e+02]
 [-4.82902555e+03  5.19264728e+01 -1.17000000e+02]
 [-6.33473097e+03  6.27432683e+01 -1.50000000e+02]
 [-2.22843860e+02  4.43253279e+01 -3.67000000e+02]
 [-8.19121967e+01  3.94731983e+01 -1.97000000e+02]
 [-9.60486055e+03  6.08880046e+01 -4.70000000e+01]
 [-1.75948484e+01  2.34753372e+01 -5.90000000e+01]
 [-1.12616721e+04  6.99220343e+01 -4.00000000e+00]
 [-3.35042747e+01  3.71306937e+00 -1.20000000e+01]
 [-1.03027516e+02  1.25651582e+01 -3.60000000e+01]
 [-1.44302488e+02  3.62093310e+01 -1.07000000e+02]
 [-9.06725746e+01  1.53314202e+01 -5.00000000e+01]
 [-1.25151383e+02  3.04283609e+01 -2.00000000e+00]
 [-9.98536831e+03  4.81365309e+01 -1.00000000e+01]
 [-1.03657438e+04  6.36002578e+01 -1.00000000e+01]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [-8.33865553e+02  3.53745905e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[-0.61215896 -0.8078904  -0.40438768 ... -0.22366791 -0.54048064
  -0.2406925 ]
 [ 0.93335024  0.7185541  -0.50285823 ... -0.77271796 -0.66738088
  -0.02605064]
 [-0.43852969  0.47543543 -0.89445815 ... -0.38206621 -0.64666019
  -0.7354929 ]
 ...
 [-0.07571721  0.20190535 -0.34173037 ...  0.01912929  0.40401612
   0.76474689]
 [ 0.80368689 -0.46560212 -0.95045211 ... -0.21042553 -0.2331196
  -0.00968524]
 [-0.78287072 -0.51794312 -0.23438726 ...  0.50313202 -0.29514247
   0.97874935]]",-13329.15256315142
2,3,"[[-1.33291526e+04  6.99220615e+01 -3.60000000e+01]
 [-4.04912093e+02  6.37406547e+01 -4.41000000e+02]
 [-1.37144146e+03  5.75448795e+01 -2.90000000e+02]
 [-4.82902555e+03  5.19264728e+01 -1.17000000e+02]
 [-6.33473097e+03  6.27432683e+01 -1.50000000e+02]
 [-2.22843860e+02  4.43253279e+01 -3.67000000e+02]
 [-8.19121967e+01  3.94731983e+01 -1.97000000e+02]
 [-9.60486055e+03  6.08880046e+01 -4.70000000e+01]
 [-1.12616721e+04  6.99220343e+01 -4.00000000e+00]
 [-3.35042747e+01  3.71306937e+00 -1.20000000e+01]
 [-1.03027516e+02  1.25651582e+01 -3.60000000e+01]
 [-1.44302488e+02  3.62093310e+01 -1.07000000e+02]
 [-9.06725746e+01  1.53314202e+01 -5.00000000e+01]
 [-1.25151383e+02  3.04283609e+01 -2.00000000e+00]
 [-9.98536831e+03  4.81365309e+01 -1.00000000e+01]
 [-1.03657438e+04  6.36002578e+01 -1.00000000e+01]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [-8.33865553e+02  3.53745905e+01 -2.00000000e+00]
 [-1.06434915e+02  3.44649393e+01 -4.20000000e+01]
 [-4.91722630e+01  1.65852013e+01 -2.10000000e+02]
 [-1.11112251e+01  8.11106567e-02 -4.00000000e+00]
 [-6.71569262e+00  0.00000000e+00 -4.00000000e+00]
 [-9.89676579e+03  6.78526833e+01 -2.00000000e+01]
 [-5.66001687e+01  5.60563475e+00 -2.00000000e+01]
 [-6.63629055e+02  3.53742983e+01 -2.00000000e+00]
 [-1.14427412e+04  6.99220651e+01 -3.60000000e+01]
 [-4.49404413e+03  6.22603804e+01 -5.10000000e+01]
 [-8.03932182e+01  6.00516701e+01 -2.62000000e+02]
 [-6.95834714e+01  1.95602677e+01 -4.60000000e+01]
 [-2.22164371e+01  2.34753372e+01 -5.90000000e+01]
 [ 1.63627815e+00  3.86169918e+00 -4.00000000e+00]
 [-3.09761719e-01  0.00000000e+00 -2.00000000e+00]
 [-2.20273441e+01  1.39352406e+01 -8.00000000e+00]
 [-4.85236341e+02  3.75248057e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-2.97602847e+00  8.25078134e+01 -1.37000000e+02]
 [-1.03227372e+04  6.99220695e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.75948484e+01  2.34753372e+01 -5.90000000e+01]
 [-5.77994454e+03  6.99220651e+01 -4.00000000e+00]
 [-5.19587837e+02  6.99193460e+01 -2.00000000e+00]
 [-3.32885785e+02  5.37806599e+01 -2.00000000e+00]
 [-8.93970295e+03  6.99220740e+01 -3.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-1.02310064e+04  6.99220651e+01 -2.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]
 [-0.00000000e+00  0.00000000e+00 -0.00000000e+00]]","[[-0.43852969  0.47543543 -0.89445815 ... -0.38206621 -0.64666019
  -0.7354929 ]
 [-0.13135719  0.48661419  0.96916497 ... -0.46412901 -0.24951838
   0.93709303]
 [-0.50883319  0.06267246  0.69053841 ...  0.57496327  0.52876536
  -0.21722485]
 ...
 [ 0.77414734 -0.02697551 -0.82048147 ...  0.68087786 -0.79318538
  -0.19305059]
 [-0.9727026  -0.70256111 -0.34888975 ...  0.12525819  0.53026979
   0.79032659]
 [-0.57615217  0.87879685 -0.52305227 ...  0.67779814  0.85262004
   0.58525864]]",-13329.15256315142
