,generation,avg_profit,avg_drawdown,num_trades,best
85,86,-15433.101784431825,36.49679580275971,-298.93,-118972.05297767764
86,87,-15483.366040257464,36.103449997759945,-302.24,-118972.05297767764
87,88,-16946.214991164663,37.42567213196027,-317.53,-118972.05297767764
88,89,-15381.328271466738,35.11682050463383,-304.01,-118972.05297767764
89,90,-14817.574731774206,34.14059199963974,-303.12,-118972.05297767764
90,91,-15045.742077445128,34.45619513356497,-303.06,-118972.05297767764
91,92,-15045.742077445128,34.45619513356497,-303.06,-118972.05297767764
92,93,-14893.020724009399,34.14202294806438,-304.74,-118972.05297767764
93,94,-14826.572192430149,34.533652498534686,-321.9,-118972.05297767764
94,95,-17335.044464668892,35.33289678737937,-321.56,-118972.05297767764
95,96,-17182.93090870704,35.63043912993739,-321.89,-118972.05297767764
96,97,-17256.461655701136,35.97539187512295,-326.1,-118972.05297767764
97,98,-17567.269421479377,35.404752274334555,-315.47,-118972.05297767764
98,99,-11736.327561797689,34.42649411591085,-330.26,-118972.05297767764
99,100,-10033.573809521024,33.64910219786841,-328.95,-118972.05297767764
100,101,-10004.703831362876,34.013677468899544,-335.27,-118972.05297767764
101,102,-10772.60449197551,34.003734351623905,-331.49,-118972.05297767764
102,103,-10818.668014388462,34.28695017509701,-328.47,-118972.05297767764
103,104,-11836.56997230027,34.614282218277424,-345.73,-118972.05297767764
104,105,-11828.155923887854,34.39455572788978,-345.02,-118972.05297767764
105,106,-11831.06608901196,34.38711003203891,-345.33,-118972.05297767764
106,107,-12006.585005946157,34.62657239850022,-341.93,-118972.05297767764
107,108,-15292.202613992957,34.6273050384049,-345.12,-118972.05297767764
108,109,-16420.70509590629,34.62020063934449,-338.82,-125638.08118252306
109,110,-18687.36927596411,34.24040785802839,-317.84,-125638.08118252306
110,111,-18444.330219390537,34.4209361082478,-309.87,-125638.08118252306
111,112,-18017.50055522988,34.00421081026956,-310.01,-125638.08118252306
112,113,-17986.106516953223,33.96444792323524,-315.13,-125638.08118252306
113,114,-17300.015283670753,33.01854541009187,-303.93,-125638.08118252306
114,115,-15670.687914767637,32.332395776057176,-304.61,-126774.08255613453
115,116,-15866.333786783083,32.60186139814323,-306.92,-126774.08255613453
116,117,-15137.679774363918,32.15469783956413,-303.56,-126774.08255613453
117,118,-19258.87987867292,32.57237910242019,-281.23,-126774.08255613453
118,119,-19260.690460161328,32.87241804108698,-284.12,-126774.08255613453
119,120,-21235.755014237355,33.34470046426013,-286.13,-126774.08255613453
120,121,-20021.296837063062,33.37298656968002,-285.77,-126774.08255613453
121,122,-17167.18567236718,32.68325436243745,-292.3,-126774.08255613453
122,123,-16568.236744263337,32.64310291587599,-298.37,-126774.08255613453
123,124,-14793.250640958191,31.890820102136296,-290.43,-126774.08255613453
124,125,-13545.665543330959,31.086881220661713,-283.4,-126774.08255613453
125,126,-13248.170863035526,30.201170670201257,-284.43,-126774.08255613453
126,127,-13373.780615883657,30.60045210947364,-283.65,-126774.08255613453
127,128,-13022.583371736655,30.172130411256834,-281.82,-126774.08255613453
128,129,-13194.085572386475,30.575739578751858,-285.3,-126774.08255613453
129,130,-13320.427186029154,30.752243360234825,-284.14,-126774.08255613453
130,131,-14524.09181695842,31.511355806080136,-292.54,-126774.08255613453
131,132,-14551.955144376429,32.122995411191866,-303.18,-126774.08255613453
132,133,-14558.718823810917,32.15099661510613,-303.9,-126774.08255613453
133,134,-14476.991138629135,32.00289362980099,-300.51,-126774.08255613453
134,135,-15410.80630720628,31.648975426597808,-307.17,-126774.08255613453
135,136,-15396.596583774197,31.549521608800568,-306.34,-126774.08255613453
136,137,-15244.131392859097,31.15979725007378,-304.57,-126774.08255613453
137,138,-15244.342355151177,31.04679825934621,-303.25,-126774.08255613453
138,139,-15270.68184213009,31.767414851412664,-317.98,-126774.08255613453
139,140,-15272.39123955728,31.886301379959715,-319.51,-126774.08255613453
140,141,-15272.438335420158,31.8863082257653,-319.51,-126774.08255613453
141,142,-16143.766935002855,32.01182669254361,-315.59,-126774.08255613453
142,143,-17024.019447663315,32.47680271079557,-317.21,-126774.08255613453
143,144,-17187.07370379101,32.831785749495054,-323.55,-126774.08255613453
144,145,-16312.599707706726,32.90949259827023,-331.95,-126774.08255613453
145,146,-15461.049484498111,33.14616339220642,-343.06,-126774.08255613453
146,147,-17043.281105844675,33.05431180912897,-330.11,-126774.08255613453
147,148,-17043.281105844675,33.05431180912897,-330.11,-126774.08255613453
148,149,-15303.920856490773,33.227951450843946,-340.69,-126774.08255613453
149,150,-15333.901148514475,33.343475508713915,-342.39,-126774.08255613453
150,151,-15353.48099733866,33.343475184813144,-342.41,-126774.08255613453
151,152,-15406.736493933993,33.63882721939083,-343.4,-126774.08255613453
152,153,-16144.113612593512,33.71407887891601,-343.21,-126774.08255613453
153,154,-16440.508082370812,33.569522863593846,-342.3,-126774.08255613453
154,155,-16576.163208552018,33.67206965153237,-338.59,-126774.08255613453
155,156,-16576.2178330208,33.67207085326734,-338.62,-126774.08255613453
156,157,-16576.2178330208,33.67207085326734,-338.62,-126774.08255613453
157,158,-15686.646247358154,33.20427816938461,-336.98,-126774.08255613453
158,159,-15686.646247358154,33.20427816938461,-336.98,-126774.08255613453
159,160,-15686.646247358154,33.20427816938461,-336.98,-126774.08255613453
160,161,-15686.366703726955,33.204278383267564,-337.01,-126774.08255613453
161,162,-16023.440497899639,33.39680905401067,-339.61,-126774.08255613453
162,163,-16887.385886060776,33.56865198411852,-332.58,-126774.08255613453
163,164,-16793.77393300564,32.86905025290618,-329.24,-126774.08255613453
164,165,-17143.328613565423,33.01754926424314,-323.6,-126774.08255613453
165,166,-17145.83382790614,33.01754926424314,-323.6,-126774.08255613453
166,167,-16791.96088978062,32.496163554953576,-321.57,-126774.08255613453
167,168,-16603.602257862476,32.35456471134332,-322.63,-126774.08255613453
168,169,-17496.396978132034,32.62471046579272,-320.14,-126774.08255613453
169,170,-17496.029455854303,32.676794562374404,-321.0,-126774.08255613453
170,171,-17496.029455854303,32.676794562374404,-321.0,-126774.08255613453
171,172,-18302.975130110757,33.03593035334898,-322.13,-126774.08255613453
172,173,-19286.789677220953,33.400158135944515,-321.82,-126774.08255613453
173,174,-19381.885955906408,33.40307716634888,-321.87,-126774.08255613453
174,175,-19383.9730383246,33.559019363668305,-323.48,-126774.08255613453
175,176,-19383.23650008542,33.55839154186436,-323.51,-126774.08255613453
176,177,-19383.23650008542,33.55839154186436,-323.51,-126774.08255613453
177,178,-20588.4838741821,33.4408639374193,-316.01,-126774.08255613453
178,179,-21003.79958302171,33.782038617574685,-315.97,-126774.08255613453
179,180,-21002.349224862115,33.56222714869435,-314.16,-126774.08255613453
180,181,-19953.881481084984,33.47182192123507,-313.44,-126774.08255613453
181,182,-20278.371475017044,33.91229308278453,-315.08,-126774.08255613453
182,183,-19831.509106779107,34.31529603041831,-326.58,-126774.08255613453
183,184,-20840.955800600244,33.63801217338938,-324.16,-126774.08255613453
184,185,-21314.850838703664,34.09771250276777,-326.67,-126774.08255613453
185,186,-22974.472500368272,35.3687320827621,-342.4,-126774.08255613453
186,187,-20733.723065043378,34.77250005638608,-345.3,-126774.08255613453
187,188,-13282.630863199704,32.734354299407535,-343.36,-153740.2378719222
188,189,-15204.466139134254,32.99929200936763,-345.7,-192040.47714015836
189,190,-14251.843027234392,32.85888954932503,-349.79,-192040.47714015836
190,191,-14251.590611383275,33.41992047809711,-351.86,-192040.47714015836
191,192,-14229.341841022744,32.86412100712412,-355.66,-192040.47714015836
192,193,-13059.017939837591,33.106971823521945,-363.79,-192040.47714015836
193,194,-14643.942789343164,33.31603151585582,-359.09,-192040.47714015836
194,195,-14722.940432683074,33.04177623056538,-354.77,-192040.47714015836
195,196,-14704.692364594968,32.793780042704554,-350.01,-192040.47714015836
196,197,-14719.205159267296,32.789296359022586,-350.06,-192040.47714015836
197,198,-18900.990814614845,33.21741196005652,-350.46,-192040.47714015836
198,199,-19740.087402096524,33.45334802992229,-354.75,-192040.47714015836
199,200,-19649.832640810473,33.31543453637953,-353.84,-192040.47714015836
