,generation,avg_profit,avg_drawdown,num_trades,best
41,42,-6624.653626776821,43.594904959455235,-312.66,-39160.46690820253
42,43,-7271.234332954536,43.8028389141631,-305.69,-49909.98647780812
43,44,-7537.493156900687,43.68706930576347,-302.92,-49909.98647780812
44,45,-7292.942311480112,43.07779512038957,-302.57,-49909.98647780812
45,46,-7911.549527586778,43.47149629067325,-301.57,-49909.98647780812
46,47,-7803.6819442142,43.10643987543878,-304.66,-49909.98647780812
47,48,-8275.506752343326,43.46791284514876,-307.51,-49909.98647780812
48,49,-7996.57844938241,43.43041296871222,-316.15,-49909.98647780812
49,50,-8285.269208432028,44.088758966216304,-319.48,-49909.98647780812
50,51,-7528.593142207043,43.23974904415384,-323.69,-49909.98647780812
51,52,-7665.278088757098,43.24991219323411,-324.75,-49909.98647780812
52,53,-7288.462447510173,42.200288357893356,-328.67,-49909.98647780812
53,54,-6971.80562842363,41.7037543372059,-325.83,-49909.98647780812
54,55,-6815.490885471335,41.463049877863156,-330.27,-49909.98647780812
55,56,-6739.808388584694,41.181165598512415,-347.94,-158575.75723535568
56,57,-6747.328364496062,40.45883163619282,-343.56,-158575.75723535568
57,58,-6410.744420482241,39.91125982236256,-342.59,-158575.75723535568
58,59,-6501.5130887112955,40.277611871585265,-345.19,-158575.75723535568
59,60,-6514.548831138223,40.37132268186667,-346.54,-158575.75723535568
60,61,-6836.172844115553,40.50390881265459,-343.31,-158575.75723535568
61,62,-6877.197831857355,40.963781925080355,-349.89,-158575.75723535568
62,63,-7115.237680042912,40.87523196447406,-344.6,-158575.75723535568
63,64,-6787.955738923804,40.334035878116225,-344.67,-158575.75723535568
64,65,-6886.967338335444,41.008750090649755,-346.43,-158575.75723535568
65,66,-7001.99492751361,41.37426626911279,-349.03,-158575.75723535568
66,67,-6806.307385475864,40.577720930887196,-348.98,-158575.75723535568
67,68,-6772.2203706317305,40.267112101383574,-347.08,-158575.75723535568
68,69,-6994.296074630918,40.81099536844062,-353.3,-158575.75723535568
69,70,-6421.35031169952,40.35723399645554,-359.59,-158575.75723535568
70,71,-6427.688394790386,40.52673932060116,-364.75,-158575.75723535568
71,72,-5776.974381183184,40.758454561834725,-376.14,-158575.75723535568
72,73,-5683.729281252146,40.59217364543633,-372.66,-158575.75723535568
73,74,-5682.670262558695,40.603079835729716,-370.16,-158575.75723535568
74,75,-5667.693439416688,40.500825428827014,-369.85,-158575.75723535568
75,76,-5686.258317648138,40.96601649671962,-380.56,-158575.75723535568
76,77,-5691.522850908076,41.01628996795952,-375.01,-158575.75723535568
77,78,-5814.29548010198,40.400594106438,-380.4,-158575.75723535568
78,79,-5750.187686567025,39.98361602866683,-376.9,-158575.75723535568
79,80,-5739.633178738398,39.962619114620026,-375.32,-158575.75723535568
80,81,-5744.937170983501,39.930727716321165,-381.28,-158575.75723535568
81,82,-5371.177032650565,39.469928822058435,-389.52,-158575.75723535568
82,83,-5095.603506126458,39.19125661136434,-394.53,-158575.75723535568
83,84,-4839.3812118123615,38.88074378710768,-394.96,-158575.75723535568
84,85,-4093.707977117121,38.35284634037204,-396.33,-158575.75723535568
85,86,-4111.025372115175,38.43773778626937,-395.25,-158575.75723535568
