,generation,objectives,decision_variables,best
0,1,"[[ 6.19810668e+03  3.22332581e+01  1.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [-1.72544618e+01  1.66304093e+03  9.30000000e+01]
 [-3.61208450e+01  1.39655623e+04  5.40000000e+01]
 [-2.31845990e+00  1.39072275e+04  2.00000000e+00]
 [-6.19268894e+01  1.39715375e+04  7.40000000e+01]
 [-2.70844372e+01  1.39816620e+04  4.00000000e+00]
 [-5.49785920e+01  1.61576537e+04  1.20000000e+01]
 [ 6.30376682e+03  1.11150174e+02  3.00000000e+00]
 [ 6.59397205e+03  4.07983055e+02  1.00000000e+00]
 [ 6.02379964e+03  4.17130080e+02  1.00000000e+00]
 [ 5.19814156e+01  3.83020885e+02  2.00000000e+01]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 2.47062955e+01  3.85843359e+02  6.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 0.00000000e+00  8.48489987e+02  0.00000000e+00]
 [-2.70145712e+00  1.39282961e+04  1.01000000e+02]
 [ 5.30015914e+03  4.20502538e+02  1.00000000e+01]
 [ 2.21861723e+03  9.85000449e+02  7.60000000e+01]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 3.13867356e+02  1.63887061e+03  1.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.45434550e+03  1.65392275e+03  5.50000000e+01]
 [ 3.71782177e+03  2.00441653e+03  9.30000000e+01]
 [ 9.90993069e+00  3.77111803e+03  3.40000000e+01]
 [ 3.68313286e+03  6.52201759e+03  2.20000000e+01]
 [ 0.00000000e+00  7.62784466e+03  0.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 4.47868445e+01  1.39620216e+04  1.78000000e+02]
 [ 1.85252460e+03  1.39272988e+04  3.87000000e+02]
 [ 5.33717030e+03  1.39345010e+04  5.30000000e+01]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 7.88911183e+03  1.13322816e+04  6.10000000e+01]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.52958303e+03  1.39325357e+04  7.00000000e+00]
 [ 8.57745749e+03  1.39115412e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 6.19810668e+03  1.39371423e+04  1.00000000e+00]
 [ 8.72231395e+00  1.60911780e+04  4.00000000e+00]
 [ 4.71088653e+02  1.60911780e+04  1.00000000e+00]
 [ 8.46318298e+03  1.39371423e+04  2.20000000e+01]
 [ 2.12950142e+03  1.61243729e+04  1.90000000e+02]
 [ 5.48419969e+03  1.61310930e+04  1.00000000e+00]
 [ 1.86785786e+03  1.61314690e+04  3.01000000e+02]
 [ 6.19810668e+03  1.61234113e+04  1.00000000e+00]
 [ 5.72897910e+03  1.61284594e+04  1.00000000e+00]
 [ 6.19810668e+03  1.61234113e+04  1.00000000e+00]
 [ 7.81222655e+02  1.61391896e+04  3.56000000e+02]]","[[-0.16595599  0.44064899 -0.99977125 ... -0.25010054 -0.65302524
  -0.45427679]
 [ 0.44184956  0.41183044 -0.36775451 ... -0.44500265 -0.47764341
  -0.52066673]
 [ 0.97155258  0.71646555  0.21250147 ... -0.07721648  0.4821667
   0.51091128]
 ...
 [-0.82180063  0.22501111  0.76714508 ...  0.58416255 -0.19061243
  -0.74129792]
 [ 0.6826553   0.21206011  0.53117571 ... -0.7553099  -0.86899164
   0.70596341]
 [ 0.74359057 -0.1439304  -0.71606191 ... -0.67641722  0.74293896
   0.33439356]]",-61.9268893828392
1,2,"[[ 6.19810668e+03  3.22332581e+01  1.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [-1.72544618e+01  1.66304093e+03  9.30000000e+01]
 [-3.61208450e+01  1.39655623e+04  5.40000000e+01]
 [-2.31845990e+00  1.39072275e+04  2.00000000e+00]
 [-6.19268894e+01  1.39715375e+04  7.40000000e+01]
 [-2.70844372e+01  1.39816620e+04  4.00000000e+00]
 [-5.49785920e+01  1.61576537e+04  1.20000000e+01]
 [-7.23041442e+01  2.08297645e+04  1.00000000e+02]
 [-9.41420628e+00  2.07641343e+04  2.00000000e+00]
 [ 6.30376682e+03  1.11150174e+02  3.00000000e+00]
 [ 6.59397205e+03  4.07983055e+02  1.00000000e+00]
 [ 6.02379964e+03  4.17130080e+02  1.00000000e+00]
 [ 5.19814156e+01  3.83020885e+02  2.00000000e+01]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 2.47062955e+01  3.85843359e+02  6.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 0.00000000e+00  8.48489987e+02  0.00000000e+00]
 [-2.70145712e+00  1.39282961e+04  1.01000000e+02]
 [-9.14610631e-01  1.60967836e+04  6.10000000e+01]
 [ 5.30015914e+03  4.20502538e+02  1.00000000e+01]
 [ 2.21861723e+03  9.85000449e+02  7.60000000e+01]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 3.13867356e+02  1.63887061e+03  1.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.45434550e+03  1.65392275e+03  5.50000000e+01]
 [ 3.71782177e+03  2.00441653e+03  9.30000000e+01]
 [ 9.90993069e+00  3.77111803e+03  3.40000000e+01]
 [ 3.68313286e+03  6.52201759e+03  2.20000000e+01]
 [ 0.00000000e+00  7.62784466e+03  0.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 1.85252460e+03  1.39272988e+04  3.87000000e+02]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 4.47868445e+01  1.39620216e+04  1.78000000e+02]
 [ 5.33717030e+03  1.39345010e+04  5.30000000e+01]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]]","[[-0.16595599  0.44064899 -0.99977125 ... -0.25010054 -0.65302524
  -0.45427679]
 [ 0.44184956  0.41183044 -0.36775451 ... -0.44500265 -0.47764341
  -0.52066673]
 [ 0.97155258  0.71646555  0.21250147 ... -0.07721648  0.4821667
   0.51091128]
 ...
 [-0.35483605 -0.45664996 -0.89383422 ...  0.46421551 -0.78444234
  -0.46195035]
 [-0.92083912 -0.89333895  0.52707275 ...  0.79330488 -0.28558069
  -0.52340526]
 [ 0.22577243  0.86615353 -0.59461036 ...  0.27709857 -0.40343435
   0.61102393]]",-72.3041442465186
2,3,"[[ 6.19810668e+03  3.22332581e+01  1.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [-1.72544618e+01  1.66304093e+03  9.30000000e+01]
 [-3.61208450e+01  1.39655623e+04  5.40000000e+01]
 [-2.31845990e+00  1.39072275e+04  2.00000000e+00]
 [-6.19268894e+01  1.39715375e+04  7.40000000e+01]
 [-2.70844372e+01  1.39816620e+04  4.00000000e+00]
 [-5.49785920e+01  1.61576537e+04  1.20000000e+01]
 [-7.23041442e+01  2.08297645e+04  1.00000000e+02]
 [-9.41420628e+00  2.07641343e+04  2.00000000e+00]
 [-7.55511686e+01  2.08326521e+04  6.10000000e+01]
 [-8.22262146e+01  2.08379762e+04  1.28000000e+02]
 [-2.61687736e+00  2.07589208e+04  2.00000000e+00]
 [-2.39570782e+01  2.07792075e+04  3.00000000e+00]
 [-5.00097393e+01  2.08047298e+04  1.10000000e+01]
 [-1.28583032e+01  2.07675784e+04  2.00000000e+00]
 [ 6.30376682e+03  1.11150174e+02  3.00000000e+00]
 [ 6.59397205e+03  4.07983055e+02  1.00000000e+00]
 [ 6.02379964e+03  4.17130080e+02  1.00000000e+00]
 [ 5.19814156e+01  3.83020885e+02  2.00000000e+01]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 2.47062955e+01  3.85843359e+02  6.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 0.00000000e+00  8.48489987e+02  0.00000000e+00]
 [-2.70145712e+00  1.39282961e+04  1.01000000e+02]
 [-9.14610631e-01  1.60967836e+04  6.10000000e+01]
 [-3.44361370e+01  2.08043341e+04  2.20000000e+02]
 [-7.49743417e+01  2.08361144e+04  2.80000000e+02]
 [-1.89920165e+01  2.07846652e+04  1.03000000e+02]
 [-1.88135082e+01  2.08085795e+04  2.80000000e+01]
 [-1.06708775e+01  2.07703828e+04  2.00000000e+00]
 [ 5.30015914e+03  4.20502538e+02  1.00000000e+01]
 [ 2.21861723e+03  9.85000449e+02  7.60000000e+01]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [-3.32479308e+00  2.07979420e+04  1.88000000e+02]
 [ 3.13867356e+02  1.63887061e+03  1.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.45434550e+03  1.65392275e+03  5.50000000e+01]
 [ 3.71782177e+03  2.00441653e+03  9.30000000e+01]
 [ 9.90993069e+00  3.77111803e+03  3.40000000e+01]
 [ 3.68313286e+03  6.52201759e+03  2.20000000e+01]
 [ 0.00000000e+00  7.62784466e+03  0.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 1.85252460e+03  1.39272988e+04  3.87000000e+02]
 [ 4.47868445e+01  1.39620216e+04  1.78000000e+02]
 [ 5.33717030e+03  1.39345010e+04  5.30000000e+01]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]]","[[-0.16595599  0.44064899 -0.99977125 ... -0.25010054 -0.65302524
  -0.45427679]
 [ 0.44184956  0.41183044 -0.36775451 ... -0.44500265 -0.47764341
  -0.52066673]
 [ 0.97155258  0.71646555  0.21250147 ... -0.07721648  0.4821667
   0.51091128]
 ...
 [-0.92083912 -0.89333895  0.52707275 ...  0.79330488 -0.28558069
  -0.52340526]
 [-0.20188382  0.34515136 -0.08376563 ...  0.69735547  0.32549264
  -0.61473406]
 [ 0.28952745  0.97534644 -0.70882622 ... -0.1923845   0.5053614
  -0.97790032]]",-82.22621457910537
3,4,"[[ 6.19810668e+03  3.22332581e+01  1.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [ 0.00000000e+00  3.83020885e+02  0.00000000e+00]
 [-1.72544618e+01  1.66304093e+03  9.30000000e+01]
 [-3.61208450e+01  1.39655623e+04  5.40000000e+01]
 [-2.31845990e+00  1.39072275e+04  2.00000000e+00]
 [-6.19268894e+01  1.39715375e+04  7.40000000e+01]
 [-2.70844372e+01  1.39816620e+04  4.00000000e+00]
 [-5.49785920e+01  1.61576537e+04  1.20000000e+01]
 [-7.23041442e+01  2.08297645e+04  1.00000000e+02]
 [-9.41420628e+00  2.07641343e+04  2.00000000e+00]
 [-7.55511686e+01  2.08326521e+04  6.10000000e+01]
 [-8.22262146e+01  2.08379762e+04  1.28000000e+02]
 [-2.61687736e+00  2.07589208e+04  2.00000000e+00]
 [-2.39570782e+01  2.07792075e+04  3.00000000e+00]
 [-5.00097393e+01  2.08047298e+04  1.10000000e+01]
 [-1.28583032e+01  2.07675784e+04  2.00000000e+00]
 [ 6.30376682e+03  1.11150174e+02  3.00000000e+00]
 [ 6.59397205e+03  4.07983055e+02  1.00000000e+00]
 [ 6.02379964e+03  4.17130080e+02  1.00000000e+00]
 [ 5.19814156e+01  3.83020885e+02  2.00000000e+01]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 2.47062955e+01  3.85843359e+02  6.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 6.19810668e+03  4.15254143e+02  1.00000000e+00]
 [ 0.00000000e+00  8.48489987e+02  0.00000000e+00]
 [-2.70145712e+00  1.39282961e+04  1.01000000e+02]
 [-9.14610631e-01  1.60967836e+04  6.10000000e+01]
 [-3.44361370e+01  2.08043341e+04  2.20000000e+02]
 [-2.66597167e+01  2.07940953e+04  4.50000000e+01]
 [-7.49743417e+01  2.08361144e+04  2.80000000e+02]
 [-1.89920165e+01  2.07846652e+04  1.03000000e+02]
 [-1.72946915e+01  2.07820051e+04  1.49000000e+02]
 [-1.88135082e+01  2.08085795e+04  2.80000000e+01]
 [-1.06708775e+01  2.07703828e+04  2.00000000e+00]
 [ 5.30015914e+03  4.20502538e+02  1.00000000e+01]
 [ 2.21861723e+03  9.85000449e+02  7.60000000e+01]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [ 0.00000000e+00  1.62403436e+03  0.00000000e+00]
 [-1.42947920e+01  2.07946719e+04  1.62000000e+02]
 [ 3.13867356e+02  1.63887061e+03  1.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [ 0.00000000e+00  3.74077507e+03  0.00000000e+00]
 [-3.32479308e+00  2.07979420e+04  1.88000000e+02]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.19810668e+03  1.65626762e+03  1.00000000e+00]
 [ 6.45434550e+03  1.65392275e+03  5.50000000e+01]
 [ 3.71782177e+03  2.00441653e+03  9.30000000e+01]
 [ 9.90993069e+00  3.77111803e+03  3.40000000e+01]
 [ 3.68313286e+03  6.52201759e+03  2.20000000e+01]
 [ 0.00000000e+00  7.62784466e+03  0.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 6.19810668e+03  3.77300833e+03  1.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.39049090e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 1.85252460e+03  1.39272988e+04  3.87000000e+02]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 6.19810668e+03  7.66007792e+03  1.00000000e+00]
 [ 4.47868445e+01  1.39620216e+04  1.78000000e+02]
 [ 5.33717030e+03  1.39345010e+04  5.30000000e+01]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]
 [ 0.00000000e+00  1.60911780e+04  0.00000000e+00]]","[[-0.16595599  0.44064899 -0.99977125 ... -0.25010054 -0.65302524
  -0.45427679]
 [ 0.44184956  0.41183044 -0.36775451 ... -0.44500265 -0.47764341
  -0.52066673]
 [ 0.97155258  0.71646555  0.21250147 ... -0.07721648  0.4821667
   0.51091128]
 ...
 [-0.92083912 -0.89333895  0.52707275 ...  0.79330488 -0.28558069
  -0.52340526]
 [ 0.44184956  0.41183044 -0.99441652 ...  0.51084016 -0.47764341
  -0.52066673]
 [-0.21580164 -0.89271994 -0.22297466 ...  0.48168394 -0.79256964
  -0.05643858]]",-82.22621457910537
